Timestamp	Speed	Precision	Recall	F1_Score	Ious	Positives	False_Positives	Negatives	Num_Of_Faces	Predicted	Ground_Truth
2022-04-15T19:49:09.090643	813578300	1.0	1.0	1.0	[0.7852193995381063]	1	0	0	1	[(680.0, 216.0, 715.0, 261.0)]	[(681.0, 221.0, 718.0, 262.0)]
2022-04-15T19:49:10.051642	956130000	1.0	1.0	1.0	[0.8146865889212828]	1	0	0	1	[(358.0, 78.0, 582.0, 372.0)]	[(368.0, 103.0, 572.0, 366.0)]
2022-04-15T19:49:11.895142	1838368500	0.0	0.0	0.0	[]	0	0	1	1	[]	[(372.0, 282.0, 582.0, 621.0)]
2022-04-15T19:49:12.776141	872096900	1.0	1.0	1.0	[0.7775186049094747, 0.8435332043842683, 0.8785982478097623]	3	0	0	3	[(128.0, 194.0, 280.0, 400.0), (750.0, 91.0, 915.0, 326.0), (360.0, 152.0, 535.0, 383.0)]	[(140.0, 176.0, 290.0, 394.0), (366.0, 150.0, 528.0, 373.0), (762.0, 98.0, 910.0, 319.0)]
2022-04-15T19:49:13.656642	875497900	1.0	1.0	1.0	[0.9331214084851449]	1	0	0	1	[(158.0, 138.0, 478.0, 625.0)]	[(150.0, 148.0, 480.0, 634.0)]
2022-04-15T19:49:14.522142	853113900	1.0	1.0	1.0	[0.8957615637700793, 0.7603764478764479, 0.8411677387431964, 0.8438042848870875, 0.9210866752910737]	5	0	0	5	[(208.0, 128.0, 341.0, 303.0), (352.0, 105.0, 464.0, 253.0), (795.0, 169.0, 864.0, 256.0), (661.0, 117.0, 730.0, 204.0), (565.0, 129.0, 655.0, 246.0)]	[(206.0, 129.0, 348.0, 310.0), (358.0, 106.0, 450.0, 243.0), (566.0, 134.0, 656.0, 248.0), (654.0, 117.0, 728.0, 208.0), (800.0, 171.0, 860.0, 257.0)]
2022-04-15T19:49:16.454642	1926099100	0.0	0.0	0.0	[]	0	0	2	2	[]	[(392.0, 162.0, 522.0, 353.0), (548.0, 117.0, 681.0, 301.0)]
2022-04-15T19:49:18.790642	2329751200	0.0	0.0	0.0	[]	0	0	1	1	[]	[(345.0, 71.0, 471.0, 248.0)]
2022-04-15T19:49:19.599642	804020400	1.0	1.0	1.0	[0.6689698492462312]	1	0	0	1	[(678.0, 95.0, 731.0, 170.0)]	[(686.0, 99.0, 740.0, 173.0)]
2022-04-15T19:49:20.454643	847897300	1.0	1.0	1.0	[0.7269265232974911, 0.8358662613981763]	2	0	0	2	[(717.0, 204.0, 772.0, 263.0), (453.0, 84.0, 509.0, 159.0)]	[(448.0, 83.0, 508.0, 164.0), (714.0, 194.0, 776.0, 266.0)]
2022-04-15T19:49:22.334142	1874175100	0.0	0.0	0.0	[]	0	0	1	1	[]	[(444.0, 612.0, 729.0, 967.0)]
2022-04-15T19:49:24.180142	1841088800	0.0	0.0	0.0	[]	0	0	1	1	[]	[(484.0, 915.0, 578.0, 985.0)]
2022-04-15T19:49:24.998644	808383900	1.0	1.0	1.0	[0.7000316756414318, 0.7624579639254051, 0.8365817091454273, 0.7884187082405345]	4	0	0	4	[(222.0, 118.0, 291.0, 208.0), (397.0, 159.0, 467.0, 245.0), (60.0, 117.0, 136.0, 210.0), (686.0, 311.0, 804.0, 451.0)]	[(64.0, 110.0, 136.0, 216.0), (234.0, 116.0, 286.0, 203.0), (408.0, 158.0, 466.0, 253.0), (678.0, 320.0, 808.0, 440.0)]
2022-04-15T19:49:26.784141	1781149800	0.0	0.0	0.0	[]	0	0	1	1	[]	[(144.0, 380.0, 670.0, 1033.0)]
2022-04-15T19:49:27.646142	799492700	1.0	0.8181818181818182	0.9	[0.8357314148681055, 0.8350125944584383, 0.8154506437768241, 0.9583333333333334, 0.8377425044091711, 0.8181818181818182, 0.863013698630137, 0.7144563918757467, 0.6542553191489362, 0.7884393063583816, 0.7928057553956834, 0.6750902527075813, 0.9038854805725971, 0.6574585635359116, 0.7339955849889624, 0.8470588235294118, 0.8269794721407625, 0.6916802610114192]	18	0	4	22	[(498.0, 188.0, 542.0, 243.0), (314.0, 190.0, 353.0, 245.0), (109.0, 150.0, 149.0, 202.0), (821.0, 166.0, 845.0, 199.0), (509.0, 127.0, 530.0, 154.0), (637.0, 141.0, 666.0, 174.0), (739.0, 132.0, 761.0, 159.0), (396.0, 149.0, 423.0, 180.0), (399.0, 200.0, 431.0, 247.0), (770.0, 188.0, 804.0, 234.0), (294.0, 161.0, 316.0, 190.0), (362.0, 136.0, 379.0, 160.0), (532.0, 174.0, 560.0, 208.0), (920.0, 182.0, 943.0, 212.0), (494.0, 328.0, 571.0, 423.0), (668.0, 130.0, 687.0, 154.0), (918.0, 294.0, 965.0, 354.0), (645.0, 225.0, 681.0, 278.0)]	[(104.0, 150.0, 147.0, 200.0), (9.0, 210.0, 31.0, 262.0), (311.0, 188.0, 353.0, 241.0), (296.0, 161.0, 315.0, 193.0), (321.0, 121.0, 334.0, 150.0), (361.0, 132.0, 381.0, 158.0), (399.0, 152.0, 422.0, 178.0), (448.0, 145.0, 459.0, 168.0), (406.0, 205.0, 430.0, 246.0), (501.0, 186.0, 542.0, 239.0), (509.0, 128.0, 528.0, 153.0), (534.0, 174.0, 560.0, 209.0), (638.0, 143.0, 665.0, 172.0), (668.0, 127.0, 686.0, 154.0), (739.0, 129.0, 760.0, 159.0), (821.0, 166.0, 844.0, 199.0), (923.0, 180.0, 940.0, 210.0), (915.0, 294.0, 970.0, 356.0), (646.0, 209.0, 678.0, 279.0), (491.0, 308.0, 564.0, 423.0), (773.0, 187.0, 807.0, 232.0), (705.0, 200.0, 740.0, 254.0)]
2022-04-15T19:49:28.459142	807931400	1.0	1.0	1.0	[0.7038383838383838]	1	0	0	1	[(458.0, 569.0, 623.0, 689.0)]	[(474.0, 576.0, 608.0, 680.0)]
2022-04-15T19:49:29.286144	814691700	1.0	0.125	0.2222222222222222	[0.776255707762557]	1	0	7	8	[(819.0, 734.0, 849.0, 771.0)]	[(814.0, 734.0, 850.0, 768.0), (683.0, 741.0, 693.0, 753.0), (782.0, 717.0, 790.0, 728.0), (657.0, 716.0, 664.0, 726.0), (701.0, 720.0, 713.0, 735.0), (906.0, 723.0, 913.0, 735.0), (948.0, 720.0, 959.0, 735.0), (933.0, 716.0, 941.0, 726.0)]
2022-04-15T19:49:30.167642	869384500	1.0	0.6666666666666666	0.8	[0.7299435028248588, 0.8050694025347013, 0.6427640156453716, 0.8270676691729323]	4	0	2	6	[(639.0, 122.0, 677.0, 173.0), (363.0, 225.0, 396.0, 272.0), (196.0, 206.0, 219.0, 236.0), (310.0, 266.0, 334.0, 298.0)]	[(202.0, 205.0, 221.0, 235.0), (226.0, 307.0, 246.0, 331.0), (309.0, 268.0, 332.0, 298.0), (367.0, 226.0, 397.0, 274.0), (636.0, 117.0, 681.0, 176.0), (971.0, 243.0, 995.0, 280.0)]
2022-04-15T19:49:31.010142	838129800	0.0	0.0	0.0	[]	0	0	1	1	[]	[(102.0, 160.0, 194.0, 218.0)]
2022-04-15T19:49:32.466144	1450681000	1.0	1.0	1.0	[0.703795259560855]	1	0	0	1	[(422.0, 197.0, 523.0, 320.0)]	[(419.0, 186.0, 510.0, 307.0)]
2022-04-15T19:49:33.315144	841952200	1.0	1.0	1.0	[0.8481012658227848, 0.6269956458635704]	2	0	0	2	[(191.0, 145.0, 291.0, 286.0), (624.0, 57.0, 717.0, 219.0)]	[(196.0, 137.0, 290.0, 279.0), (616.0, 37.0, 696.0, 213.0)]
2022-04-15T19:49:34.189142	866861900	1.0	1.0	1.0	[0.5870450227677091, 0.7727108215707564]	2	0	0	2	[(511.0, 120.0, 643.0, 310.0), (438.0, 115.0, 594.0, 306.0)]	[(448.0, 91.0, 588.0, 298.0), (540.0, 115.0, 682.0, 309.0)]
2022-04-15T19:49:35.021143	827176400	1.0	1.0	1.0	[0.6698976356554036]	1	0	0	1	[(474.0, 246.0, 559.0, 338.0)]	[(468.0, 250.0, 590.0, 337.0)]
2022-04-15T19:49:35.910141	884502200	1.0	1.0	1.0	[0.8623255813953489]	1	0	0	1	[(594.0, 254.0, 654.0, 357.0)]	[(596.0, 252.0, 650.0, 360.0)]
2022-04-15T19:49:36.881141	864497600	0.75	0.04411764705882353	0.08333333333333334	[0.7619453924914675, 0.45207956600361665, 0.7624309392265194, 0.6857142857142857]	3	1	65	68	[(483.0, 148.0, 521.0, 197.0), (676.0, 128.0, 701.0, 159.0), (856.0, 130.0, 875.0, 153.0), (830.0, 121.0, 857.0, 153.0)]	[(664.0, 115.0, 702.0, 158.0), (822.0, 119.0, 857.0, 155.0), (854.0, 130.0, 874.0, 156.0), (155.0, 96.0, 184.0, 139.0), (268.0, 113.0, 293.0, 150.0), (335.0, 89.0, 364.0, 127.0), (479.0, 141.0, 521.0, 195.0), (414.0, 115.0, 438.0, 148.0), (0.0, 130.0, 12.0, 160.0), (935.0, 116.0, 942.0, 123.0), (989.0, 156.0, 997.0, 166.0), (923.0, 160.0, 930.0, 168.0), (903.0, 114.0, 910.0, 120.0), (968.0, 117.0, 980.0, 128.0), (951.0, 74.0, 957.0, 83.0), (985.0, 80.0, 992.0, 88.0), (975.0, 93.0, 982.0, 99.0), (876.0, 104.0, 882.0, 113.0), (877.0, 71.0, 883.0, 79.0), (917.0, 70.0, 924.0, 80.0), (961.0, 137.0, 967.0, 143.0), (992.0, 137.0, 997.0, 142.0), (896.0, 137.0, 902.0, 145.0), (757.0, 134.0, 762.0, 142.0), (722.0, 130.0, 728.0, 139.0), (736.0, 109.0, 740.0, 117.0), (774.0, 110.0, 782.0, 119.0), (744.0, 68.0, 752.0, 79.0), (737.0, 84.0, 745.0, 94.0), (780.0, 88.0, 785.0, 97.0), (784.0, 65.0, 792.0, 75.0), (702.0, 91.0, 709.0, 99.0), (710.0, 70.0, 717.0, 77.0), (717.0, 11.0, 724.0, 19.0), (749.0, 13.0, 756.0, 21.0), (787.0, 13.0, 794.0, 21.0), (924.0, 35.0, 931.0, 43.0), (966.0, 38.0, 971.0, 44.0), (933.0, 19.0, 940.0, 26.0), (549.0, 27.0, 557.0, 35.0), (575.0, 55.0, 583.0, 66.0), (582.0, 2.0, 589.0, 8.0), (522.0, 5.0, 529.0, 13.0), (577.0, 29.0, 583.0, 37.0), (367.0, 26.0, 375.0, 35.0), (500.0, 13.0, 507.0, 21.0), (620.0, 8.0, 626.0, 16.0), (101.0, 46.0, 107.0, 52.0), (113.0, 57.0, 118.0, 63.0), (99.0, 80.0, 105.0, 86.0), (131.0, 75.0, 138.0, 83.0), (134.0, 46.0, 139.0, 53.0), (54.0, 94.0, 60.0, 102.0), (60.0, 70.0, 66.0, 79.0), (73.0, 97.0, 80.0, 106.0), (161.0, 72.0, 167.0, 82.0), (150.0, 57.0, 157.0, 64.0), (165.0, 34.0, 174.0, 44.0), (92.0, 21.0, 97.0, 26.0), (147.0, 16.0, 154.0, 23.0), (171.0, 11.0, 179.0, 21.0), (250.0, 17.0, 256.0, 26.0), (275.0, 5.0, 281.0, 13.0), (25.0, 19.0, 33.0, 27.0), (96.0, 2.0, 104.0, 8.0), (47.0, 2.0, 53.0, 10.0), (890.0, 34.0, 897.0, 42.0), (819.0, 17.0, 825.0, 24.0)]
2022-04-15T19:49:37.785143	898377300	1.0	1.0	1.0	[0.6753532758304276]	1	0	0	1	[(570.0, 187.0, 648.0, 308.0)]	[(584.0, 193.0, 654.0, 319.0)]
2022-04-15T19:49:39.709141	1917783300	0.0	0.0	0.0	[]	0	0	2	2	[]	[(217.0, 244.0, 307.0, 386.0), (631.0, 327.0, 724.0, 455.0)]
2022-04-15T19:49:41.559141	1843666000	0.0	0.0	0.0	[]	0	0	1	1	[]	[(432.0, 210.0, 654.0, 522.0)]
2022-04-15T19:49:42.460142	871278000	1.0	0.7692307692307693	0.8695652173913044	[0.8374512353706112, 0.8177570093457944, 0.9705882352941176, 0.8300124533001245, 0.8008658008658008, 0.7993031358885018, 0.9170437405731523, 0.6610576923076923, 0.8452468680913781, 0.7740384615384616]	10	0	3	13	[(276.0, 304.0, 299.0, 335.0), (708.0, 293.0, 729.0, 320.0), (506.0, 294.0, 535.0, 328.0), (350.0, 290.0, 385.0, 335.0), (396.0, 288.0, 426.0, 325.0), (228.0, 318.0, 259.0, 355.0), (902.0, 280.0, 934.0, 318.0), (610.0, 296.0, 635.0, 329.0), (500.0, 377.0, 531.0, 415.0), (742.0, 285.0, 782.0, 337.0)]	[(902.0, 280.0, 936.0, 319.0), (879.0, 325.0, 915.0, 367.0), (831.0, 310.0, 841.0, 325.0), (746.0, 288.0, 781.0, 334.0), (707.0, 294.0, 731.0, 319.0), (603.0, 294.0, 635.0, 333.0), (506.0, 294.0, 535.0, 327.0), (500.0, 375.0, 534.0, 414.0), (393.0, 283.0, 426.0, 325.0), (353.0, 292.0, 384.0, 336.0), (275.0, 306.0, 300.0, 334.0), (227.0, 316.0, 262.0, 357.0), (36.0, 295.0, 74.0, 339.0)]
